APP_TYPE,UNITS,CO_DATE,ADDRESS,APPLICATION_TYPE_DESCRIPTION,APP_YEAR,APP_NUM,LAT,LON,X,Y
B102,0,08/07/2007,5013 HOMEPLACE DR,BLDG - NEW SNGL FAM ATTACHED,7,1878,35.665354736,-78.75505614,2072754.7714,697177.00989
B102,0,08/08/2006,120 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,5,6007,35.828788564,-78.85947613,2041655.1059,756605.00297
B102,0,08/08/2007,112 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,1987,35.824658769,-78.91126084,2026306.0567,755084.03479
B102,0,08/08/2007,308 MINTZER DR,BLDG - NEW SNGL FAM ATTACHED,7,951,35.835135151,-78.86319123,2040550.6652,758913.62007
B102,0,08/08/2007,114 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,1986,35.824707122,-78.91132011,2026288.4717,755101.61976
B102,0,08/09/2006,124 AISLING CT,BLDG - NEW SNGL FAM ATTACHED,5,7800,35.801510427,-78.76650084,2069238.8284,746727.76475
B102,0,08/09/2006,342 LUKE MEADOW LN,BLDG - NEW SNGL FAM ATTACHED,6,1276,35.779931289,-78.85466494,2043107.309,738823.19208
B102,0,08/09/2006,344 LUKE MEADOW LN,BLDG - NEW SNGL FAM ATTACHED,6,1277,35.779835453,-78.85471998,2043091.0363,738788.28461
B102,0,08/09/2006,346 LUKE MEADOW LN,BLDG - NEW SNGL FAM ATTACHED,6,1278,35.779746103,-78.85477146,2043075.8135,738755.73931
B102,0,08/10/2006,501 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,693,35.800559759,-78.79648585,2060348.1854,746362.15497
B102,0,08/10/2006,122 AISLING CT,BLDG - NEW SNGL FAM ATTACHED,5,7799,35.801425979,-78.76645683,2069251.9515,746697.05668
B102,0,08/10/2007,268 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,912,35.814727829,-78.84964048,2044578.4094,751491.19038
B102,0,08/10/2007,312 MINTZER DR,BLDG - NEW SNGL FAM ATTACHED,7,955,35.835054982,-78.8630736,2040585.5726,758884.48677
B102,0,08/10/2007,270 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,911,35.814774079,-78.84972361,2044553.7379,751507.98795
B102,0,08/10/2007,262 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,915,35.814616531,-78.84943354,2044639.8255,751450.7712
B102,0,08/10/2007,264 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,914,35.814651225,-78.84950076,2044619.8784,751463.36939
B102,0,08/10/2007,310 MINTZER DR,BLDG - NEW SNGL FAM ATTACHED,7,953,35.83509327,-78.86313818,2040566.4129,758898.39727
B102,0,08/11/2003,432 SAWGRASS HILL CT,BLDG - NEW SNGL FAM ATTACHED,3,667,35.810342297,-78.8682683,2039057.7804,749887.02169
B102,0,08/11/2003,434 SAWGRASS HILL CT,BLDG - NEW SNGL FAM ATTACHED,3,668,35.810442503,-78.86824866,2039063.5546,749923.50393
B102,0,08/11/2005,133 JAMISON WOODS LN,BLDG - NEW SNGL FAM ATTACHED,5,1298,35.670532375,-78.76391892,2070117.8141,699055.18906
B102,0,08/11/2006,514 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,691,35.80009263,-78.79612413,2060455.7949,746192.34196
B102,0,08/11/2006,509 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,688,35.800546881,-78.79611502,2060458.157,746357.69312
B102,0,08/11/2006,503 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,682,35.800556707,-78.79638495,2060378.1061,746361.10512
B102,0,08/11/2006,410 TRAVERTINE DR,BLDG - NEW SNGL FAM ATTACHED,5,7303,35.79097978,-78.85438047,2043185.7852,742844.89966
B102,0,08/13/2007,328 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,601,35.790547877,-78.85318827,2043539.5842,742688.20975
B102,0,08/14/2006,118 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,5,6005,35.828727995,-78.85947535,2041655.3684,756582.95615
B102,0,08/14/2006,608 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6953,35.829304466,-78.86040847,2041378.4708,756792.40095
B102,0,08/14/2007,322 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,596,35.790294804,-78.85320466,2043534.8598,742596.08553
B102,0,08/14/2007,126 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,1982,35.82497126,-78.91164032,2026193.4604,755197.68091
B102,0,08/14/2007,118 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,1984,35.824793724,-78.91142449,2026257.5012,755133.11522
B102,0,08/14/2008,3608 STONEBEND LP,BLDG - NEW SNGL FAM ATTACHED,8,664,35.701820816,-78.78977404,2062414.5499,710426.36186
B102,0,08/14/2008,110 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,4783,35.79111689,-78.85568295,2042799.4409,742894.24254
B102,0,08/14/2008,3612 STONEBEND LP,BLDG - NEW SNGL FAM ATTACHED,8,662,35.701989526,-78.78976034,2062418.4869,710487.778
B102,0,08/14/2008,3604 STONEBEND LP,BLDG - NEW SNGL FAM ATTACHED,8,666,35.701655868,-78.7898779,2062383.8419,710366.25802
B102,0,08/14/2008,3606 STONEBEND LP,BLDG - NEW SNGL FAM ATTACHED,8,665,35.701740112,-78.78980696,2062404.8388,710396.96609
B102,0,08/14/2008,112 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,8594,35.791020267,-78.85568224,2042799.7034,742859.07261
B102,0,08/14/2008,120 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,4778,35.790689323,-78.85570142,2042794.1916,742738.60248
B102,0,08/14/2008,114 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,4781,35.790943842,-78.85568857,2042797.8661,742831.25162
B102,0,08/14/2008,3610 STONEBEND LP,BLDG - NEW SNGL FAM ATTACHED,8,663,35.701901551,-78.7897588,2062419.0118,710455.75762
B102,0,08/15/2003,430 SAWGRASS HILL CT,BLDG - NEW SNGL FAM ATTACHED,3,666,35.81024065,-78.86828882,2039051.7438,749850.01453
B102,0,08/15/2006,237 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1026,35.823609655,-78.84047463,2047290.6933,754728.39858
B102,0,08/15/2006,243 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1029,35.823438634,-78.84037404,2047320.6139,754666.19504
B102,0,08/15/2006,408 TRAVERTINE DR,BLDG - NEW SNGL FAM ATTACHED,5,7301,35.791084298,-78.85435019,2043194.7089,742882.95667
B102,0,08/15/2006,233 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1024,35.823728722,-78.84054522,2047269.6963,754771.70483
B102,0,08/15/2006,235 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1025,35.823656564,-78.84050553,2047281.5071,754745.45862
B102,0,08/15/2006,239 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1027,35.823559144,-78.84044551,2047299.3545,754710.02622
B102,0,08/15/2006,606 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6952,35.829305271,-78.86048196,2041356.6864,756792.66341
B102,0,08/15/2006,241 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1028,35.823507908,-78.84041463,2047308.5407,754691.39141
B102,0,08/16/2006,604 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6951,35.829306077,-78.86055634,2041334.6396,756792.92587
B102,0,08/16/2006,1035 REMINGTON OAKS CIR,BLDG - NEW SNGL FAM ATTACHED,5,7223,35.823627159,-78.91155768,2026218.3944,754708.45145
B102,0,08/16/2007,266 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,913,35.814690973,-78.84957416,2044598.094,751477.80481
B102,0,08/16/2007,143 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1726,35.817581745,-78.90289282,2028789.2111,752510.33092
B102,0,08/16/2007,149 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1721,35.817410876,-78.9029187,2028781.5997,752448.12739
B102,0,08/16/2007,151 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1720,35.81735753,-78.90293382,2028777.1379,752428.70519
B102,0,08/16/2007,260 MURRAY GLEN DR,BLDG - NEW SNGL FAM ATTACHED,7,916,35.814575325,-78.84934775,2044665.2843,751435.81086
B102,0,08/16/2007,145 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1724,35.817519015,-78.90289467,2028788.6862,752487.49671
B102,0,08/17/2004,324 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,4,730,35.818188415,-78.90413683,2028420.1894,752730.79913
B102,0,08/17/2006,402 TRAVERTINE DR,BLDG - NEW SNGL FAM ATTACHED,5,7306,35.791332286,-78.85430284,2043208.6194,742973.24365
B102,0,08/17/2006,509 CAMDEN YARDS WAY,BLDG - NEW SNGL FAM ATTACHED,5,6888,35.823711779,-78.91291662,2025815.5149,754738.89706
B102,0,08/17/2007,512 PERRAULT DR,BLDG - NEW SNGL FAM ATTACHED,7,979,35.834767498,-78.86326535,2040528.8808,758779.76437
B102,0,08/17/2007,254 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1401,35.830441984,-78.86077573,2041269.0241,757206.30377
B102,0,08/18/2005,5035 CARY GLEN BLV,BLDG - NEW SNGL FAM ATTACHED,5,1793,35.818529214,-78.90380709,2028517.8253,752854.94372
B102,0,08/18/2005,102 ALDEN VILLAGE CT,BLDG - NEW SNGL FAM ATTACHED,4,962,35.811913051,-78.91581165,2024960.9382,750443.44146
B102,0,08/18/2006,602 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6950,35.829306884,-78.86063071,2041312.5928,756793.18834
B102,0,08/18/2006,138 AISLING CT,BLDG - NEW SNGL FAM ATTACHED,5,7797,35.801699879,-78.76715706,2069044.0815,746796.26738
B102,0,08/18/2006,505 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,686,35.800553682,-78.79630087,2060403.04,746360.05528
B102,0,08/18/2006,507 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,683,35.800550657,-78.7962168,2060427.9739,746359.00543
B102,0,08/18/2006,314 PLANK BRIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,6,1115,35.826292674,-78.8393626,2047618.771,755705.54517
B102,0,08/18/2006,318 PLANK BRIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,6,1116,35.826398957,-78.83958196,2047553.6803,755744.12711
B102,0,08/18/2008,1127 SEATTLE SLEW LN,BLDG - NEW SNGL FAM ATTACHED,8,2637,35.824970653,-78.91381392,2025549.1159,755196.89352
B102,0,08/19/2004,243 ROYAL TOWER WAY,BLDG - NEW SNGL FAM ATTACHED,4,1234,35.765047123,-78.83921701,2047698.0345,733412.53479
B102,0,08/19/2004,241 ROYAL TOWER WAY,BLDG - NEW SNGL FAM ATTACHED,4,1232,35.764972961,-78.83929855,2047673.888,733385.50119
B102,0,08/19/2008,118 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,4779,35.790789544,-78.85569681,2042795.504,742775.08472
B102,0,08/19/2008,1118 WESTON GREEN LP,BLDG - NEW SNGL FAM ATTACHED,8,2988,35.813927433,-78.80803491,2056914.1306,751221.11682
B102,0,08/20/2003,103 UPLANDS CREEK DR,BLDG - NEW SNGL FAM ATTACHED,3,1174,35.809434445,-78.86822905,2039069.8537,749556.58184
B102,0,08/20/2004,101 LANIGAN PL,BLDG - NEW SNGL FAM ATTACHED,3,1258,35.811858177,-78.7910442,2061953.1415,750478.08646
B102,0,08/20/2004,332 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,4,729,35.818060253,-78.90437247,2028350.3744,752684.08086
B102,0,08/20/2007,244 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1400,35.830440824,-78.86039234,2041382.6702,757206.0413
B102,0,08/20/2007,7558 MCCRIMMON PKY,BLDG - NEW SNGL FAM ATTACHED,7,12,35.829875951,-78.90599123,2027866.3942,756984.52325
B102,0,08/21/2003,301 ROCKPORT RIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,3,866,35.810230066,-78.86783649,2039185.862,749846.34006
B102,0,08/21/2006,312 PLANK BRIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,6,1113,35.826241321,-78.83924317,2047654.2033,755686.91036
B102,0,08/21/2006,208 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1371,35.824337946,-78.8410478,2047120.3553,754993.22289
B102,0,08/21/2006,206 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1372,35.824411491,-78.84104588,2047120.8802,755019.99403
B102,0,08/21/2006,204 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1373,35.824467012,-78.84104577,2047120.8802,755040.20361
B102,0,08/21/2006,202 HAMPSHIRE DOWNS DR,BLDG - NEW SNGL FAM ATTACHED,6,1374,35.824538395,-78.84104475,2047121.1427,755066.18737
B102,0,08/21/2006,307 BRIDGEGATE DR,BLDG - NEW SNGL FAM ATTACHED,5,3219,35.810723564,-78.9130926,2025767.4844,750011.16629
B102,0,08/21/2007,3122 RAPID FALLS RD,BLDG - NEW SNGL FAM ATTACHED,7,2723,35.833719833,-78.84980351,2044519.6178,758404.18103
B102,0,08/21/2007,3126 RAPID FALLS RD,BLDG - NEW SNGL FAM ATTACHED,7,2725,35.833797106,-78.84990076,2044490.747,758432.26448
B102,0,08/21/2007,324 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,597,35.790394296,-78.85319297,2043538.2719,742632.30531
B102,0,08/21/2007,102 MADISON GROVE PL,BLDG - NEW SNGL FAM ATTACHED,6,8790,35.819738181,-78.85478284,2043051.1421,753312.67772
B102,0,08/21/2007,104 MADISON GROVE PL,BLDG - NEW SNGL FAM ATTACHED,6,8791,35.81985207,-78.85475165,2043060.3283,753354.14674
B102,0,08/21/2008,248 DUCK MILL CIR,BLDG - NEW SNGL FAM ATTACHED,7,6839,35.834909616,-78.85043088,2044333.0073,758836.98112
B102,0,08/21/2008,1120 WESTON GREEN LP,BLDG - NEW SNGL FAM ATTACHED,8,2992,35.813994418,-78.80798871,2056927.7786,751245.5258
B102,0,08/21/2008,1116 WESTON GREEN LP,BLDG - NEW SNGL FAM ATTACHED,8,2989,35.813864765,-78.80807578,2056902.0573,751198.28261
B102,0,08/21/2008,246 DUCK MILL CIR,BLDG - NEW SNGL FAM ATTACHED,7,6837,35.834861987,-78.8503982,2044342.7184,758819.65862
B102,0,08/21/2008,244 DUCK MILL CIR,BLDG - NEW SNGL FAM ATTACHED,7,6836,35.834817961,-78.85036375,2044352.9544,758803.64843
B102,0,08/21/2008,1112 WESTON GREEN LP,BLDG - NEW SNGL FAM ATTACHED,8,2990,35.813732227,-78.80816196,2056876.5985,751149.98958
B102,0,08/22/2002,217 JOSHUA GLEN LN,BLDG - NEW SNGL FAM ATTACHED,2,1304,35.782825834,-78.85483141,2043056.3913,739876.71516
B102,0,08/22/2003,305 ROCKPORT RIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,3,865,35.810433359,-78.86779544,2039197.9352,749920.35439
B102,0,08/22/2003,303 ROCKPORT RIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,3,867,35.810331712,-78.86781597,2039191.8986,749883.34722
B102,0,08/22/2003,105 UPLANDS CREEK DR,BLDG - NEW SNGL FAM ATTACHED,3,1175,35.809536836,-78.86822977,2039069.5912,749593.85147
B102,0,08/22/2005,103 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,2256,35.765107946,-78.84161183,2046987.5495,733433.53176
B102,0,08/22/2005,5041 CARY GLEN BLV,BLDG - NEW SNGL FAM ATTACHED,5,1790,35.818479629,-78.90402051,2028454.5719,752836.83384
B102,0,08/22/2005,328 BRIDGEGATE DR,BLDG - NEW SNGL FAM ATTACHED,4,5666,35.810658023,-78.91219064,2026034.9333,749987.5447
B102,0,08/22/2006,617 MISTYMOOR PL,BLDG - NEW SNGL FAM ATTACHED,6,713,35.801302342,-78.79642113,2060366.8202,746632.49099
B102,0,08/22/2006,616 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6956,35.829299072,-78.86010567,2041468.2328,756790.56371
B102,0,08/22/2006,618 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6957,35.829297545,-78.86003218,2041490.0172,756790.03879
B102,0,08/22/2007,153 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1722,35.817296254,-78.90295071,2028772.1511,752406.3959
B102,0,08/22/2007,219 MEADOW BEAUTY DR,BLDG - NEW SNGL FAM ATTACHED,7,2451,35.664858234,-78.75629737,2072386.537,696995.38608
B102,0,08/22/2007,147 BRAESIDE CT,BLDG - NEW SNGL FAM ATTACHED,7,1723,35.817464221,-78.9029027,2028786.3241,752467.54959
B102,0,08/22/2007,252 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1406,35.830441892,-78.86069516,2041292.9081,757206.30377
B102,0,08/22/2007,246 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1399,35.830440916,-78.86047292,2041358.7861,757206.0413
B102,0,08/22/2008,1114 WESTON GREEN LP,BLDG - NEW SNGL FAM ATTACHED,8,2991,35.813801377,-78.80811665,2056889.9841,751175.18594
B102,0,08/23/2005,137 JAMISON WOODS LN,BLDG - NEW SNGL FAM ATTACHED,5,1296,35.670652861,-78.76395215,2070107.8406,699099.02024
B102,0,08/23/2005,5039 CARY GLEN BLV,BLDG - NEW SNGL FAM ATTACHED,5,1791,35.818495434,-78.90394612,2028476.6187,752842.608
B102,0,08/23/2007,140 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2235,35.825248395,-78.91198797,2026090.3128,755298.46637
B102,0,08/23/2007,3112 RAPID FALLS RD,BLDG - NEW SNGL FAM ATTACHED,7,2218,35.833485319,-78.84966315,2044561.3493,758318.88083
B102,0,08/23/2007,211 MEADOW BEAUTY DR,BLDG - NEW SNGL FAM ATTACHED,7,2447,35.665266307,-78.75626522,2072395.7232,697143.93966
B102,0,08/23/2007,134 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2238,35.825115599,-78.91181813,2026140.7056,755250.17334
B102,0,08/23/2007,248 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1403,35.830441,-78.86054641,2041337.0018,757206.0413
B102,0,08/23/2007,7560 MCCRIMMON PKY,BLDG - NEW SNGL FAM ATTACHED,7,9,35.829901997,-78.90610542,2027832.5366,756993.97188
B102,0,08/23/2007,130 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2234,35.825026827,-78.91170401,2026174.5632,755217.89049
B102,0,08/24/2005,107 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,2254,35.765320719,-78.84165654,2046974.1639,733510.95809
B102,0,08/24/2005,105 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,2255,35.765216138,-78.84163639,2046980.2005,733472.90108
B102,0,08/24/2005,202 LIONS GATE DR,BLDG - NEW SNGL FAM ATTACHED,4,4596,35.726148664,-78.79065794,2062133.453,719280.78506
B102,0,08/24/2006,248 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,6962,35.764097636,-78.84320983,2046514.0677,733065.0349
B102,0,08/24/2007,250 LINDEN PARK LN,BLDG - NEW SNGL FAM ATTACHED,7,1402,35.830441807,-78.86062078,2041314.955,757206.30377
B102,0,08/24/2007,132 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2239,35.825073018,-78.91176416,2026156.7157,755234.68807
B102,0,08/25/2006,348 LUKE MEADOW LN,BLDG - NEW SNGL FAM ATTACHED,6,1280,35.77965603,-78.85482206,2043060.8532,738722.93154
B102,0,08/25/2006,1039 REMINGTON OAKS CIR,BLDG - NEW SNGL FAM ATTACHED,5,7222,35.823583286,-78.91171178,2026172.7259,754692.44126
B102,0,08/25/2006,316 PLANK BRIDGE WAY,BLDG - NEW SNGL FAM ATTACHED,6,1114,35.826344007,-78.83946786,2047587.538,755724.17999
B102,0,08/25/2008,242 DUCK MILL CIR,BLDG - NEW SNGL FAM ATTACHED,7,6834,35.834766006,-78.85033197,2044362.403,758784.75116
B102,0,08/25/2008,122 ARABELLA CT,BLDG - NEW SNGL FAM ATTACHED,7,7229,35.751213874,-78.74696336,2075078.8738,728434.41512
B102,0,08/26/2004,245 ROYAL TOWER WAY,BLDG - NEW SNGL FAM ATTACHED,4,1233,35.76509747,-78.83912048,2047726.6429,733430.90714
B102,0,08/26/2005,5037 CARY GLEN BLV,BLDG - NEW SNGL FAM ATTACHED,5,1792,35.818511246,-78.90388148,2028495.7785,752848.38217
B102,0,08/26/2008,347 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,10370,35.825779597,-78.91473121,2025276.9426,755491.11359
B102,0,08/26/2008,341 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,10367,35.8257304,-78.91449574,2025346.7575,755473.26617
B102,0,08/26/2008,343 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,10372,35.825747771,-78.91458869,2025319.199,755479.56526
B102,0,08/26/2008,116 SUNSTONE DR,BLDG - NEW SNGL FAM ATTACHED,7,8596,35.790866694,-78.85569314,2042796.5538,742803.16817
B102,0,08/26/2008,349 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,10369,35.825795522,-78.91481973,2025250.6964,755496.88776
B102,0,08/26/2008,345 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,10371,35.825763684,-78.91465951,2025298.202,755485.33943
B102,0,08/27/2007,217 MEADOW BEAUTY DR,BLDG - NEW SNGL FAM ATTACHED,7,2450,35.664964216,-78.75628822,2072389.1616,697033.96802
B102,0,08/27/2007,215 MEADOW BEAUTY DR,BLDG - NEW SNGL FAM ATTACHED,7,2449,35.66506227,-78.75628085,2072391.2613,697069.66287
B102,0,08/27/2007,213 MEADOW BEAUTY DR,BLDG - NEW SNGL FAM ATTACHED,7,2448,35.665160323,-78.75627349,2072393.361,697105.35772
B102,0,08/28/2006,208 LONE STAR WAY,BLDG - NEW SNGL FAM ATTACHED,5,7496,35.824160233,-78.91185635,2026129.6821,754902.41098
B102,0,08/28/2006,421 MADISON AVE,BLDG - NEW SNGL FAM ATTACHED,6,1159,35.788221483,-78.78998842,2062284.3687,741875.102
B102,0,08/28/2006,423 MADISON AVE,BLDG - NEW SNGL FAM ATTACHED,6,1158,35.788217272,-78.79005569,2062264.4216,741873.52723
B102,0,08/28/2006,425 MADISON AVE,BLDG - NEW SNGL FAM ATTACHED,6,1157,35.788204429,-78.79013449,2062241.0624,741868.80291
B102,0,08/28/2006,419 MADISON AVE,BLDG - NEW SNGL FAM ATTACHED,6,1156,35.788224237,-78.78991319,2062306.678,741876.15185
B102,0,08/28/2006,506 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,685,35.800069506,-78.79652603,2060336.6371,746183.68071
B102,0,08/28/2006,504 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,684,35.800136631,-78.79656569,2060324.8263,746208.08969
B102,0,08/28/2006,502 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,695,35.800198702,-78.79660182,2060314.0653,746230.66143
B102,0,08/28/2006,406 TRAVERTINE DR,BLDG - NEW SNGL FAM ATTACHED,5,7308,35.791159264,-78.8543297,2043200.7455,742910.25273
B102,0,08/28/2006,404 TRAVERTINE DR,BLDG - NEW SNGL FAM ATTACHED,5,7307,35.791234235,-78.85431364,2043205.4698,742937.5488
B102,0,08/28/2006,246 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,6963,35.764200783,-78.84323706,2046505.9314,733102.56698
B102,0,08/28/2006,250 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,6961,35.764018245,-78.84315248,2046531.1278,733036.16406
B102,0,08/28/2007,510 PERRAULT DR,BLDG - NEW SNGL FAM ATTACHED,7,992,35.834781107,-78.86318386,2040553.0273,758784.75116
B102,0,08/28/2007,504 PERRAULT DR,BLDG - NEW SNGL FAM ATTACHED,7,981,35.834820501,-78.86294914,2040622.5798,758799.18657
B102,0,08/28/2007,138 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2236,35.825197878,-78.91192782,2026108.1602,755280.09402
B102,0,08/28/2007,136 LONGCHAMP LN,BLDG - NEW SNGL FAM ATTACHED,7,2237,35.825156738,-78.91187297,2026124.4329,755265.13368
B102,0,08/28/2008,5065 HOMEPLACE DR,BLDG - NEW SNGL FAM ATTACHED,8,3195,35.663155904,-78.7549435,2072790.2038,696376.76278
B102,0,08/29/2006,500 RINGLEAF CT,BLDG - NEW SNGL FAM ATTACHED,6,690,35.80027521,-78.79664677,2060300.6797,746258.48242
B102,0,08/29/2006,505 CAMDEN YARDS WAY,BLDG - NEW SNGL FAM ATTACHED,5,6885,35.823592748,-78.9128353,2025839.6615,754695.59081
B102,0,08/29/2006,614 BAUCOM GROVE CT,BLDG - NEW SNGL FAM ATTACHED,5,6955,35.829299885,-78.86018624,2041444.3488,756790.82618
B102,0,08/29/2007,127 ALDEN VILLAGE CT,BLDG - NEW SNGL FAM ATTACHED,5,1116,35.812634027,-78.91674748,2024683.2532,750705.64115
B102,0,08/29/2007,506 PERRAULT DR,BLDG - NEW SNGL FAM ATTACHED,7,978,35.83480546,-78.8630386,2040596.0711,758793.67487
B102,0,08/29/2007,3114 RAPID FALLS RD,BLDG - NEW SNGL FAM ATTACHED,7,2217,35.83353655,-78.84969228,2044552.6881,758337.51565
B102,0,08/29/2007,508 PERRAULT DR,BLDG - NEW SNGL FAM ATTACHED,7,984,35.834793283,-78.86311123,2040574.5492,758789.21301
B102,0,08/30/2005,109 CHURCHVIEW ST,BLDG - NEW SNGL FAM ATTACHED,5,2261,35.765429616,-78.84166871,2046970.4894,733550.58988
B102,0,08/30/2005,135 JAMISON WOODS LN,BLDG - NEW SNGL FAM ATTACHED,5,1297,35.670596596,-78.76394171,2070110.9901,699078.54819
B102,0,08/30/2007,3128 RAPID FALLS RD,BLDG - NEW SNGL FAM ATTACHED,7,2727,35.833833217,-78.84994851,2044476.5741,758445.38759
B102,0,08/30/2007,106 DUNGARVEN LP,BLDG - NEW SNGL FAM ATTACHED,7,1834,35.801784251,-78.76490771,2069710.9978,746828.55022
B102,0,08/31/2006,311 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,6,1041,35.818017828,-78.90360674,2028577.4042,752668.85806
B102,0,08/31/2006,313 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,6,1040,35.818014997,-78.90367402,2028557.4571,752667.80821
B102,0,08/31/2006,317 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,6,1036,35.817997806,-78.90381835,2028514.6757,752661.50912
B102,0,08/31/2006,315 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,6,1039,35.818012166,-78.90374131,2028537.5099,752666.75836
B102,0,08/31/2006,109 JAMISON WOODS LN,BLDG - NEW SNGL FAM ATTACHED,6,863,35.670272884,-78.76285837,2070433.0312,698961.49007
B102,0,09/01/2006,309 KINELLAN LN,BLDG - NEW SNGL FAM ATTACHED,6,1038,35.818048061,-78.90354119,2028596.8264,752679.88147
